smiles,zinc_id,mwt,logp,reactive,purchasable,tranche_name
CCc1nc(C)cc(N2C[C@@H](NC(=O)c3cnnn3CC)[C@@H](O)C2)n1,ZINC001043922552,345.407,-0.062,0,20,EBAD
CO[C@@H]1CCC[C@@H]1C(=O)NCCNCc1nnn(C)n1,ZINC001130501322,282.348,-0.769,0,20,CBAD
COc1c(C(=O)N2C[C@@H](O)[C@H](NC(=O)C(N)=O)C2)cnn1C,ZINC001025381675,311.298,-2.785,0,20,DAAD
COC[C@](C)(CC(=O)O)NC[C@H](O)c1ccc(F)cc1C,ZINC000831577883,299.342,1.6369999999999998,0,20,CDAD
C[C@@H]1CC[C@@H](OC(=O)[C@@H]2CCN(c3ccccc3)C2)C1,ZINC000835279797,273.376,3.245,0,20,CGAD
CC(=O)N[C@H](C)C(=O)NC1(CNCCC[C@@H](C)O)CCCC1,ZINC001753499381,313.442,0.691,0,20,DCAD
C#C[C@@H](NC(=O)CNc1cccc(C(F)(F)F)c1)C(C)C,ZINC000799047227,298.308,2.891,30,20,CFED
O=C(NC[C@H]1CCCS1)[C@@H](O)Cc1ccccc1Cl,ZINC000357356782,299.823,2.255,0,20,CEAD
CC(=O)N(C)C[C@H]1CCN1C(=O)[C@H]1CCS(=O)(=O)N1,ZINC000977226416,289.357,-1.243,0,20,CAAD
C[C@H](C#N)CN(C)C(=O)C(=O)Nc1ccccc1OC(F)(F)F,ZINC000437422627,329.278,2.142,30,20,EEED
FCCOCCNc1ccc2ccc(F)cc2n1,ZINC000664673563,252.264,2.772,0,20,CFAD
CC(=O)NCC(C)(C)C(=O)N1C[C@@H](C)[C@@H](NC(=O)c2ccoc2)C1,ZINC001417450250,335.404,1.019,0,20,EDAD
CNC(=O)CN1C[C@@H]2CCN(C(=O)COC3CCCCC3)[C@@H]2C1,ZINC001075972931,323.437,0.614,0,20,DCAD
CCOCC1(C(=O)NC[C@@H]2CCN2C(=O)CC)CC1,ZINC001534881643,268.357,0.93,0,20,CCAD
O=C(O)[C@H]1C[C@@H](O)CN1C(=O)CSc1nc2ccccc2o1,ZINC000314257332,322.342,0.966,0,20,DCAD
COc1ccc(COC[C@H](O)CNC[C@@H]2CCN2C)cc1,ZINC000905555399,294.395,0.866,0,20,CCAD
C#CCNC(=O)[C@@H](C)N1CCN(C(=O)[C@H](C)N2C(=O)CCC2=O)CC1,ZINC001112921249,348.403,-1.194,30,20,EAED
CN(C(=O)[C@H]1CCCS1(=O)=O)[C@H]1CCN(CC(N)=O)C1,ZINC001033675465,303.384,-1.418,0,20,DAAD
CCC(=O)NCC(=O)N[C@H](CNC(=O)c1cnccn1)C1CCCC1,ZINC001379565932,347.4190000000001,0.408,0,20,ECAD
C[C@@H](CNCC(=O)N1CCCC1)N(C)C(=O)c1ncccc1F,ZINC001482343039,322.384,0.893,0,20,DCAD
CCO[C@H](CC)C(=O)N(C)CCCN(C)C(=O)c1cc2c([nH]1)CCC2,ZINC001066963097,349.475,2.239,0,20,EEAD
COC[C@](C)(NC(=O)[C@H]1CCC(=O)N1)C(=O)OC,ZINC001116247818,258.274,-1.041,0,20,CAAD
O=C([C@@H]1C[C@@H]2CC[C@H]1N2)N1CCC[C@@H]2CCCC[C@@H]21,ZINC001340808040,262.397,2.3080000000000003,0,20,CEAD
COC(=O)c1c(C)cc(C)nc1-c1ccccc1CN(C)C,ZINC001239679460,298.386,3.214,0,20,CGAD
Cc1nnc([C@H](C)N2[C@H]3CCC[C@H]2CN(C(=O)C2(CF)CC2)C3)o1,ZINC001039906944,336.411,2.254,0,20,EEAD
CCc1nnc(N(CC)C(C)C)n1Cc1ccc(C)s1,ZINC001498742048,292.452,3.4930000000000003,0,20,CGAD
C[C@@H](CNC(=O)Cn1cnnn1)CNC(=O)[C@@H](C)c1cnn(C)c1,ZINC001409656317,334.384,-0.921,0,20,EBAD
CC(C(=O)N1CC[C@@H](NC(=O)C(C)(F)F)[C@@H](C)C1)=C1CCCC1,ZINC000945260259,328.403,2.885,0,20,EFAD
CS[C@H](CO)[C@@H](C)NCc1ccc(C(=O)N(C)C)[nH]1,ZINC000304835138,285.413,0.919,0,20,CCAD
CC(=O)NCC(=O)NC1CCC(NC(=O)[C@H](C)C#N)CC1,ZINC001526289002,294.355,-0.174,30,20,CBED
Cn1nccc1[C@@H](NCc1csc(C2CC2)n1)C(=O)O,ZINC000644597930,292.3640000000001,1.67,0,20,CDAD
COc1c(F)cccc1CN1CCN(C2CCCC2)C(=O)C1,ZINC001143533288,306.381,2.421,0,20,DEAD
C[C@H](NCCNC(=O)c1coc(S(N)(=O)=O)c1)c1nnnn1C,ZINC001130426865,343.369,-1.469,0,20,EAAD
Cc1csc(C(=O)N[C@H](C)c2cnn(C)c2)c1Cl,ZINC000276613714,283.784,2.934,0,20,CFAD
CC(C)C(=O)Nc1ccc(NC(=O)C(=O)N2C[C@H](C)[C@@H](CO)C2)cc1,ZINC000362009302,347.415,1.306,0,20,EDAD
Cc1cc(S(=O)(=O)N2CCCN(C(N)=O)CC2)cnc1Cl,ZINC000078771407,332.8130000000001,0.8190000000000001,0,20,ECAD
CC(C)N1C[C@H](NC(=O)[C@@H]2CN3CCN2C[C@H]3C)CC1=O,ZINC001548638746,294.399,-0.5,0,20,CBAD
O=C(COCC(F)(F)F)Nc1ccc(OCc2ccncc2)cc1,ZINC000264181062,340.301,3.178,0,20,EGAD
Cn1nnc(Cn2c(CN3CCCC3=O)nnc2N2CCOCC2)n1,ZINC001618494963,347.3830000000001,-1.1909999999999998,0,20,EAAD
C[C@@H](CNc1nc(-c2ccccc2)ns1)NC(=O)CC1(O)CCC1,ZINC001108342671,346.456,2.427,0,20,EEAD
Cc1cnn(C)c1C(=O)N[C@@]1(C)CCN(C(=O)c2nnn(C)n2)C1,ZINC000957345152,332.36800000000005,-0.713,0,20,EBAD
OCc1cc(-c2nn[nH]n2)ccc1N[C@@H](C1CCC1)[C@@H]1CCCO1,ZINC001593533525,329.404,2.119,0,20,EEAD
C[C@H](NC(=O)NCc1nnn(C)n1)c1cnn(C)c1,ZINC001320943330,264.293,-0.496,0,20,CBAD
O=C(NC[C@@H]1CCCC[C@H]1C(F)(F)F)NCC1(CO)CC1,ZINC000674034596,308.344,2.427,0,20,DEAD
O=C(NCC#Cc1cccc(F)c1)C1CN(CC(F)(F)F)C1,ZINC000338245497,314.282,1.788,30,20,DDED
CCC(=O)N1CCC[C@H](CN(C)C(=O)c2cc(C(N)=O)cn2C)C1,ZINC000965718840,334.42,0.845,0,20,ECAD
Cc1nonc1CC(=O)N1C[C@H]2C(NC(=O)[C@@H]3CC(=O)N(C)C3)[C@@H]2C1,ZINC001013247798,347.375,-1.028,0,20,EAAD
CCC[C@H](C(=O)N1CCN(C(=O)c2cncc(C)c2)CC1)C(C)C,ZINC001491005647,331.46,2.747,0,20,EFAD
C[C@H](C(=O)N1CC(NC(=O)[C@H]2CCc3nnnn3CC2)C1)C1CCC1,ZINC001000327099,346.435,0.389,0,20,ECAD
CCCN(CCNC(=O)c1cc2ccccn2c1)C[C@H]1CCCCO1,ZINC001391138314,343.471,2.95,0,20,EFAD
C[C@]1(NC(=O)CC2CC2)CCN(C(=O)[C@H]2COCCO2)C1,ZINC001536725677,296.367,0.309,0,20,CCAD
O=C(N1CCCOCC1)C(F)(F)C(=O)N1CCCOCC1,ZINC000865921241,306.309,0.12,0,20,DCAD
COC[C@@H](OC)C(=O)N1CCCC[C@H]1CNC(=O)Cc1ccon1,ZINC001082282408,339.392,0.376,0,20,ECAD
CC(C)N(C)C(=O)CN1C[C@H]2C(NC(=O)[C@H]3CNC(=O)N3)[C@@H]2C1,ZINC001114746658,323.397,-1.419,0,20,DAAD
Cc1cnn(C)c1C(=O)NC1CN(C(=O)[C@H]2CCOC2)C1,ZINC000997904309,292.339,-0.294,0,20,CBAD
COC(=O)c1ccncc1S(=O)(=O)NC[C@](C)(O)C(=O)O,ZINC001777130702,318.307,-1.018,0,20,DAAD
O=C(NC[C@H]1C[C@H](NC[C@H]2C[C@H]3CC[C@H]2O3)C1)C12CCC(CC1)CC2,ZINC001086556617,346.515,3.009,0,20,EGAD
CNC(=O)[C@@H]1CN(C(=O)C(=O)N2CCC(OC)CC2)CCO1,ZINC001336471269,313.3540000000001,-1.403,0,20,DAAD
CC(C)[C@@](C)(NC(=O)CCCN1C(=O)CNC1=O)C(N)=O,ZINC000341947463,298.343,-0.665,0,20,CBAD
COC(=O)c1cc2cc(-c3cnc(O)c(F)c3)ncc2o1,ZINC001242614676,288.2340000000001,2.521,0,20,CFAD
CCc1cccc(C)c1NC(=O)[C@@H]1[C@H](C)C1(F)F,ZINC000334388428,253.292,3.397,0,20,CGAD
Cc1ccccc1C(C)(C)CNC(=O)C(=O)N[C@@H]1CCCOCC1,ZINC000285608245,332.444,2.074,0,20,EEAD
Cn1c(=O)c2cc(C(=O)OCC(=O)[C@@H]3CCOC3)cnc2n(C)c1=O,ZINC000762862971,347.327,-0.605,0,20,EBAD
CCN(CCc1ccccc1F)[C@H](C)CNC(=O)[C@@H]1CCC1(F)F,ZINC001153975743,342.405,3.24,0,20,EGAD
CC(C)(CNC(=O)c1cc(Cl)c(Cl)[nH]1)c1ccccn1,ZINC001344415529,312.2,3.424,0,20,DGAD
C[C@H]1CC[C@H](NC(=O)C(N)=O)CN1C(=O)c1ccc2nc(O)[nH]c2c1,ZINC001018381021,345.3590000000001,-0.13699999999999998,0,20,EBAD
Cc1c(Br)cccc1CN[C@H](C)c1cnccn1,ZINC000580449218,306.207,3.398,0,20,DGAD
O=C(O)[C@@H]1C[C@@H]1C(=O)N[C@@H]1C[C@@H]1c1c(F)cccc1F,ZINC000262174142,281.258,1.658,0,20,CDAD
CN(C(=O)Cn1cncn1)[C@@H]1CCN(C(=O)[C@@H]2CNC(=O)N2)C1,ZINC000939351621,321.341,-1.981,0,20,DAAD
CCc1ccc(CN2C[C@@H]3C[C@H]4C[C@H]3[C@@H]2[C@H]4OC)s1,ZINC000565920217,277.433,3.1660000000000004,0,20,CGAD
O=C(CCCF)NCCNCc1ncc(Br)s1,ZINC001132460154,324.219,1.861,0,20,DDAD
CN(C)C(=O)c1ccc(C(=O)N2CCN([C@H]3CCNC3)CC2)cc1,ZINC000343634431,330.432,0.508,0,20,ECAD
C/C=C(/C)C(=O)N(C)[C@@H]1CCCN(C(=O)C(C)(C)CCOC)CC1,ZINC001078912403,338.492,2.855,0,20,EFAD
C=CCOCCCN1CCCC[C@@H](CCOC)C1,ZINC000348061780,255.402,2.718,30,20,CFED
C=C1CCN(c2nnc(-c3[nH]cnc3C)n2CCCOCC)CC1,ZINC001342353486,330.436,2.56,30,20,EFED
CCc1noc([C@@H](C)Oc2ccc3c(c2)CCNC3=O)n1,ZINC000352036053,287.319,2.0580000000000003,0,20,CEAD
O=C(c1ncccn1)N1C[C@H]2OCCN(C(=O)[C@H]3CCNC3=O)[C@H]2C1,ZINC000960723815,345.3590000000001,-1.336,0,20,EAAD
CCN(C(=O)[C@H]1CCN(CC(C)C)C1)C1CN(C(=O)C2=CCCC2)C1,ZINC000968048910,347.5030000000001,2.134,0,20,EEAD
O=C(Cn1cnnc1O)NC1[C@@H]2CN(C(=O)C[C@H]3CCNC3=O)C[C@@H]12,ZINC001012985291,348.36300000000006,-1.917,0,20,EAAD
COCCCN(CCOC)C(=O)C(=O)NC1CNC1,ZINC000514824569,273.333,-1.414,0,20,CAAD
CC#CCN1C[C@@H](NC(=O)[C@H]2CN(C)C(=O)N2)[C@H](OC)C1,ZINC001082021039,294.355,-1.151,30,20,CAED
CC(C)[C@@H]1CN(C(=O)c2ccc(S(N)(=O)=O)cc2)CCN1,ZINC000621148531,311.407,0.404,0,20,DCAD
C[C@H](C[C@H](C)NC(=O)c1ocnc1C1CC1)NC(=O)c1ncccn1,ZINC001371290778,343.38699999999994,1.669,0,20,EDAD
C[C@H]1C[C@@H](NC(=O)C(C)(C)C2CCC2)CN1C(=O)c1cnsn1,ZINC001012336849,336.461,2.084,0,20,EEAD
N#Cc1ccnc(NC(=O)C(=O)[C@H](O)[C@@H](O)[C@@H](O)CO)c1,ZINC001144891978,295.251,-2.464,30,20,CAED
CO[C@@H](C)CC(=O)NC[C@H](O)CN(C)C(=O)CN1CCCC1=O,ZINC001488325296,329.397,-1.031,0,20,EAAD
COC(=O)c1cscc1Nc1cccc2cnn(C)c21,ZINC001175441057,287.344,3.165,0,20,CGAD
Cn1ccnc(N2CCC[C@H](N3CCOCC3)CC2)c1=O,ZINC000563424005,292.383,0.471,0,20,CCAD
CCc1nc(C(=O)NCCN)nn1-c1ccccc1,ZINC000269123491,259.313,0.518,0,20,CCAD
CS[C@@H](C)C(=O)N1CCC(NC(=O)[C@H]2CCCC2(C)C)CC1,ZINC000944574685,326.506,2.6710000000000003,0,20,EFAD
CCN(CCN[C@@H](C)C(=O)NC(=O)NC)C(=O)c1cn(C)nn1,ZINC001482921730,325.373,-1.289,0,20,EAAD
C[C@H](NC(=O)c1cccnc1C(N)=O)C1CN(CC(N)=O)C1,ZINC000970914659,305.338,-1.284,0,20,DAAD
Cn1ncc2c1nnn(Cc1ccc(C(N)=O)cc1[N+](=O)[O-])c2=O,ZINC000440832636,329.276,-0.42,5,20,EBBD
CCC[C@H](CCc1ccccc1)N[C@@H]1CCNC[C@H]1OC,ZINC001246218137,290.451,2.754,0,20,CFAD
C[C@H]1Oc2ccccc2[C@@H]1NC(=O)NCc1ccc2c(c1)ncn2C,ZINC000922502756,336.395,2.895,0,20,EFAD
COc1ccsc1C(=O)N1CC[C@H](CNCC2CCC2)[C@H](C)C1,ZINC001075355225,336.501,3.245,0,20,EGAD
CN1CCN(C(=O)CNC(=O)[C@@H]2C[C@H]2[N+](=O)[O-])CC1,ZINC001181497141,270.289,-1.4580000000000002,5,20,CABD
C[C@@H](N[C@@H](C)Cc1ccc(C#N)cc1)c1nnc2ccccn21,ZINC001172292121,305.385,2.883,30,20,DFED
Cc1conc1CN1[C@H]2CCC[C@H]1CN(C(=O)c1ccc(F)s1)C2,ZINC001040021824,349.431,3.063,0,20,EGAD
C=CC[C@@H]1CCCN(S(=O)(=O)c2cnc(C(C)C)[nH]2)C1,ZINC000657093832,297.4240000000001,2.51,30,20,CFED
Cc1cn2c(n1)[C@H](CNC(=O)N1CCN(C(=O)C3CC3)CC1)CCC2,ZINC000533572411,345.44699999999995,1.3330000000000002,0,20,EDAD
Cc1cccc([C@H](O)CNC(=O)NCc2ccc(O)c(F)c2)c1,ZINC000152842100,318.348,2.373,0,20,DEAD
COCCn1cc(NC2=CCS(=O)(=O)CC2)cn1,ZINC001216562589,271.342,0.644,0,20,CCAD
O=C(O)CN(CC1CC1)C(=O)[C@@H]1CC[C@H]2CCCC[C@H]2C1,ZINC000250833158,293.407,2.9160000000000004,0,20,CFAD
Cc1nc(C(C)C)oc1CNCCCNC(=O)[C@H]1CO[C@H](C)C1,ZINC001161330211,323.437,2.127,0,20,DEAD
COC(=O)c1cnc(NC(=O)C2=Cc3ccccc3OC2)s1,ZINC000032843458,316.338,2.344,0,20,DEAD
CCN1C[C@@H](O)[C@H](NC(=O)Cn2ncn3nccc3c2=O)C1,ZINC001077772105,306.326,-1.928,0,20,DAAD
CCO[C@H]1C[C@H]1C(=O)N[C@@H]1[C@H]2CN(C(=O)c3cn(C)nn3)C[C@H]21,ZINC000976205614,319.365,-0.573,0,20,DBAD
CC(=O)N1CC(C(=O)NC[C@H]2CN(C[C@@H](C)O)CCO2)C1,ZINC001035354021,299.371,-1.338,0,20,CAAD
C[C@H](C(=O)NC(N)=O)N(C)CCN(C)C(=O)C[C@H]1CCN(C)C1=O,ZINC001379057033,341.412,-1.172,0,20,EAAD
C[C@]1(CNC(=O)N[C@H]2CC23CCCCC3)CCO[C@H]1C1CC1,ZINC000545227400,306.45,3.214,0,20,DGAD
C[C@@H]1C[C@H]1C(=O)N[C@H]1C[C@H](CNC(=O)c2ccc(O)nc2)C1,ZINC000980505957,303.362,1.068,0,20,DDAD
CC(C)C[C@H](C)C(=O)N1CC[C@](O)(CNC(=O)C(N)=O)C1,ZINC001040743721,299.371,-0.767,0,20,CBAD
Cc1nnc(O)c(C(=O)Nc2ccc(N3CCCCC3)c(F)c2)c1C,ZINC000882647541,344.39,3.181,0,20,EGAD
CS(=O)(=O)Nc1cccc(NC[C@@H]2CCc3ccccc32)c1,ZINC000892325084,316.426,3.2,0,20,DGAD
CC(C)CCC[C@H](C)NC(=O)CS(=O)(=O)c1nccn1C,ZINC000047944051,315.439,1.525,0,20,DDAD
C[C@@H](C(=O)NCCCNCC(=O)N1CCC1)C1CC1,ZINC001156249640,267.373,0.361,0,20,CCAD
CNC(=O)[C@@H]1CCCN1CC(=O)c1c(N)n(C)c(=O)n(C)c1=O,ZINC000055014368,323.353,-1.941,0,20,DAAD
CCOCCN(CC)C(=O)Nc1ccc(C(=O)CC)cc1,ZINC000626736456,292.379,3.17,0,20,CGAD
CC[C@@H]1Oc2cc([C@@H](C)NC(=O)Nc3cnsn3)ccc2NC1=O,ZINC000839114669,347.4,2.53,0,20,EFAD
C[C@H]1CC[C@H](NC(=O)C(N)=O)CN1CCNC(=O)C1CC1,ZINC001132253483,296.371,-1.033,0,20,CAAD
O=C(C(=O)N1CCC[C@@]12CCOC2)N1CCc2cc(F)c(F)cc21,ZINC000342453699,336.338,1.635,0,20,EDAD
C[C@H](CNc1nccn2nnnc12)NC(=O)CN(C)S(C)(=O)=O,ZINC001108174167,342.385,-1.673,0,20,EAAD
CC(C)n1ccc(NC(=S)NCCCC[S@@](C)=O)cc1=O,ZINC001247023264,329.491,1.874,0,20,EDAD
Cc1ncc(CO)c(CNc2ncc(F)c3cc[nH]c32)c1O,ZINC001157031510,302.309,2.215,0,20,DEAD
C[C@H]1CN(C)C[C@@H]1C(=O)NCCc1ccccc1Cl,ZINC000362738186,280.79900000000004,2.196,0,20,CEAD
CCS(=O)(=O)NCCCN[C@H]1CCCS(=O)(=O)C1,ZINC000775379187,298.43,-0.517,0,20,CBAD
CCc1cc(CC(=O)N2CC3(C2)CCN(CCCO)CC3)n(C)n1,ZINC001050599869,334.464,0.8320000000000001,0,20,ECAD
CC(C)(C)[C@@H]1CCN(C(=O)N[C@H]2C[C@@H](C(=O)O)C2)CCO1,ZINC001573391611,298.383,1.696,0,20,CDAD
CNC(=O)[C@H](C)N1CC[C@H](N(C)C(=O)C2CS(=O)(=O)C2)C1,ZINC001033110377,317.411,-1.3019999999999998,0,20,DAAD
Cc1csc(=O)n1CCN1CCC(Oc2ccncc2C)CC1,ZINC000278593545,333.457,2.465,0,20,EEAD
CCNC(=S)N(Cc1ccc([N+](=O)[O-])cc1)C(C)C,ZINC000063675021,281.381,2.7,0,20,CFAD
CO[C@@H]1CN(C(=O)CC(C)(C)O)C[C@H]1NC(=O)c1ccncn1,ZINC000946034250,322.365,-0.407,0,20,DBAD
CCCCC(=O)NC1(CO)CCN(C(=O)[C@@H]2C[C@H]2c2cnc[nH]2)CC1,ZINC001080726544,348.44699999999995,1.173,0,20,EDAD
CCc1cc(CNC(=O)NCCS(=O)(=O)NC2CC2)n[nH]1,ZINC000738970830,315.399,-0.147,0,20,DBAD
CCOc1cc(C(=O)N[C@@H](C)CNC(=O)c2ncoc2C)on1,ZINC001415127342,322.321,0.918,0,20,DCAD
CN(CCc1ccccc1F)C(=O)c1cc2nccnc2cc1F,ZINC000791582869,327.334,3.2230000000000003,0,20,EGAD
CC(C)(CCCO)CNC(=O)N1C[C@H](O)[C@H](CO)C1,ZINC001427276813,274.361,-0.22,0,20,CBAD
Cc1nocc1C(=O)N(C)C[C@@H](C)NC(=O)c1cnoc1C(C)C,ZINC001382201219,334.376,1.985,0,20,EDAD
NC(=O)Cn1cc(C(=O)N2C[C@H]3CC[C@@H](C2)N3C2CCNCC2)nn1,ZINC001580093492,347.423,-1.196,0,20,EAAD
CNC(=O)N1CCN(C(=O)Cc2c(C)nc3cc(=O)[nH]n3c2C)CC1,ZINC000267211070,346.391,-0.334,0,20,EBAD
CN(C)c1ccc(C(=O)N(CCN)Cc2cccc(Cl)c2)cn1,ZINC001578424622,332.835,2.402,0,20,EEAD
CCC1(C(=O)N2C[C@@H](O)[C@@H](CNC(=O)CC3CCC3)C2)CC1,ZINC001081388377,308.422,1.3019999999999998,0,20,DDAD
Cc1ccnc(CN2CCN(C(=O)[C@@H]3CCC(=O)NC3)CC2)n1,ZINC000949035645,317.393,-0.045,0,20,DBAD
COCC(=O)N1CC[C@@](C)(NC(=O)c2ccc3nonc3c2)C1,ZINC000957458757,318.333,0.59,0,20,DCAD
CCC(=O)N1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CC)CC1,ZINC000000328380,334.38,-0.498,0,50,EBAA
CCOCC(=O)N(C)CCNC(=O)Cn1nc(C)n(C)c1=O,ZINC001388014264,313.358,-1.499,0,20,DAAD
Cc1nc(C)c(CNC[C@@H]2CCCCN2C(=O)/C=C\C2CC2)o1,ZINC000959932296,317.433,2.728,0,20,DFAD
O=C(Nc1cc(F)cc(Cl)c1)N1CC[C@H](n2cccn2)C1,ZINC000291248117,308.744,3.155,0,20,DGAD
O=C(N[C@@H](CO)c1ccc(F)cc1)C(F)(F)C1(O)CCC1,ZINC000771129385,303.28,1.526,0,20,DDAD
Cc1ccc(N2[C@H]3CC[C@H]2CN(C(=O)c2cnn(C)c2N)CC3)nn1,ZINC001065146240,341.4190000000001,0.984,0,20,ECAD
COC[C@@H](Cn1c(C)nnc1N(C)C[C@H]1CCN(C(C)=O)C1)OC,ZINC001411856944,339.44,0.5529999999999999,0,20,ECAD
Cc1nnsc1C(=O)N[C@@H](C)CN(C)C(=O)C1CCOCC1,ZINC001395522718,326.422,0.85,0,20,ECAD
CCN1CC[C@@H](NC(=O)c2ccc3ncn(C)c3n2)C1,ZINC001015699268,273.34,0.792,0,20,CCAD
C[C@@H]1CCC[C@]1(C)C(=O)NCCNCCC(C)(C)C,ZINC001133439693,268.445,2.955,0,20,CFAD
CC(C)(O)CC(=O)N1CC[C@@H](n2cc(CNCc3cnon3)nn2)C1,ZINC001089581073,349.395,-0.115,0,20,EBAD
Cn1cc(CNC(=O)C(=O)N2CCO[C@@H]([C@H]3CCCO3)C2)nn1,ZINC001326650083,323.353,-1.162,0,20,DAAD
CCNC[C@H]1CCCCN1C(=O)c1ccoc1CC(N)=O,ZINC001025059555,293.367,0.912,0,20,CCAD
CN(C)C(=O)CCNC(=O)N1CCc2cc(C(C)(C)C)ccc21,ZINC000195465953,317.433,2.535,0,20,DFAD
COC(=O)[C@H](O)CN1CCN(C2CCCC2)C(=O)C1,ZINC001252421261,270.329,-0.393,0,20,CBAD
C[C@H](C(=O)NC[C@H]1C[C@@H](O)C1)c1cn(C)c2ccccc12,ZINC000629074092,286.375,2.169,0,20,CEAD
C=C[C@H](COC)NC(=O)C(=O)N(CC)CC(C)C,ZINC001323587445,256.346,0.8079999999999999,30,20,CCED
C[C@H](CC(N)=O)C(=O)N[C@@H](CNC(=O)c1ncn(C)n1)C1CC1,ZINC001414860378,322.369,-1.0490000000000002,0,20,DAAD
C[C@@H]1CC[C@H](C(=O)NC2CN(C(=O)c3cc(C(N)=O)co3)C2)O1,ZINC001000314019,321.333,-0.113,0,20,DBAD
C[C@@H]1CN(C(=O)CN2CC(O)(CNC(=O)[C@@H]3CCOC3)C2)CCO1,ZINC001423814736,341.408,-1.567,0,20,EAAD
CNC(=O)[C@@H](C)NC1CCN(C(=O)Cc2ccc[nH]2)CC1,ZINC001203806270,292.383,0.272,0,20,CCAD
CCOc1ccc(NS(=O)(=O)c2cnc(CC)s2)c(C)c1,ZINC000359087990,326.443,3.213,0,20,EGAD
C[C@@H]1NC[C@H]1Oc1ccnc2c1cccc2C(F)(F)F,ZINC001218382549,282.265,2.9930000000000003,0,20,CFAD
COC[C@@H](C)C(=O)NCC1CN(CCn2nc(C)cc2C)C1,ZINC001481617410,308.426,0.83,0,20,DCAD
C[C@@H](CN(C)C(=O)C1(N(C)C)CCC1)NC(=O)c1cn(C)nn1,ZINC001510608763,322.413,-0.124,0,20,DBAD
CSC[C@@H](C)C(=O)N1CC(NC(=O)CCc2cncn2C)C1,ZINC001430283973,324.45,0.679,0,20,DCAD
CC(C)=CCN1CC[C@@H](NC(=O)Cn2ccc(O)nc2=O)[C@@H](O)C1,ZINC001090403769,336.392,-0.534,0,20,EBAD
CCOCC(=O)NC1CCN(C(=O)c2ccc(C)c(C)c2)CC1,ZINC001446841366,318.4170000000001,2.061,0,20,DEAD
COC[C@H](NC(=O)C1=NO[C@H](c2ccccc2)C1)C(C)C,ZINC000151479966,290.363,2.291,0,20,CEAD
Cc1noc(C)c1C(=O)NC[C@H](C)N(C)C1CC1,ZINC000057716331,251.33,1.504,0,20,CDAD
C[C@H](O)[C@H]1CCCN(C(=O)C(=O)NCCC2(C)OCCO2)C1,ZINC001322777001,314.382,-0.125,0,20,DBAD
Cc1ccc(C(=O)NC[C@@H]2CCN(C(=O)Cn3cnnn3)C2)cc1C,ZINC000982430925,342.403,0.568,0,20,ECAD
CCOC(=O)c1cc(-c2nc3ccc(F)c(Cl)c3[nH]2)nn1C,ZINC001251872817,322.7270000000001,2.9330000000000003,0,20,DFAD
CC(C)OCc1nc([C@H](C)NC(=O)c2c[nH]c3ncccc23)no1,ZINC000643017075,329.36,2.362,0,20,EEAD
C[C@H](CC(=O)N1CC2(C1)CCN(CC1CCC1)C2)[C@H]1CCCO1,ZINC001073150006,320.4770000000001,2.526,0,20,DFAD
Cc1nn[nH]c1C(=O)NCC[C@@H](C)NC(=O)[C@H](C)n1cccn1,ZINC001397831297,319.369,0.195,0,20,DCAD
Cc1ncoc1CN1CC[C@H]2[C@H]1CCCN2C(=O)c1ncccc1C,ZINC001049408658,340.427,2.5660000000000003,0,20,EFAD
O=C(NC1(CO)CCOCC1)[C@H]1CC2CCN1CC2,ZINC001142633486,268.357,0.128,0,20,CCAD
COC(=O)CCN(C)S(=O)(=O)NCCn1cncn1,ZINC000362975995,291.333,-1.393,0,20,CAAD
CC[C@H](C)[C@H](NC(=O)Cn1cncn1)C(=O)OC,ZINC000069535945,254.29,-0.018000000000000002,0,20,CBAD
Cc1ccc(NCC2(N(C)C)CCN(C)CC2)nn1,ZINC001164210264,263.389,1.223,0,20,CDAD
CCn1cc(CC(=O)N2c3ccccc3N(C)CC[C@@H]2C)cn1,ZINC000550650989,312.4170000000001,2.707,0,20,DFAD
NS(=O)(=O)CCCC(=O)NC1CN(CCn2cccn2)C1,ZINC001404810113,315.399,-1.248,0,20,DAAD
Cc1ccn(C)c1C(=O)N[C@H]1CC[C@@H](C)N(C(=O)c2oncc2C)C1,ZINC001018108625,344.415,2.053,0,20,EEAD
CO[C@H]1C[C@H](N[C@H]2Cc3[nH]c4ccccc4c3C2)C1,ZINC000624300470,256.349,2.402,0,20,CEAD
CCc1nnc(SCC(=O)c2cccc(C(=O)OC)c2)s1,ZINC000594913705,322.411,2.862,0,20,DFAD
C[C@H]1CN(C)CC[C@H]1N(C)C(=O)Cn1cnc(N)n1,ZINC001331960763,266.349,-0.341,0,20,CBAD
C#CCN(C(=O)N[C@@H](C)C1(OC)CCOCC1)C1CCCC1,ZINC000491664553,308.422,2.158,30,20,DEED
CCOC[C@@H]1CCCN(C(=O)C[C@@H]2CCc3ccccc32)C1,ZINC000115217107,301.43,3.382,0,20,DGAD
O=S(=O)(NC[C@@H]1OCCc2ccccc21)c1ccc(C(F)F)o1,ZINC000631958913,343.351,2.81,0,20,EFAD
C[C@H]1C[C@H](CO)CN(c2cc(Br)cnn2)C1,ZINC000664025261,286.173,1.694,0,20,CDAD
C[C@@H]1CN(C(=O)c2noc(-c3ccccc3)n2)CCS1,ZINC000336131628,289.36,2.314,0,20,CEAD
